May 20 11:51:56 localhost app-12: [PolicyManagerApp] <> INFO  Loading Settings...
May 20 11:51:56 localhost app-12: [AppBase] <> INFO  Starting   policy-manager [12] ...
May 20 11:51:56 localhost app-12: [AppBase] <> INFO  Started    policy-manager [12] ...
May 20 13:43:09 localhost app-12: [AppBase] <> INFO  Stopping   policy-manager [12] ...
May 20 13:43:09 localhost app-12: [AppBase] <> INFO  Stopped    policy-manager [12] ...
May 20 13:43:14 localhost app-12: [PolicyManagerApp] <> INFO  Loading Settings...
May 20 13:43:14 localhost app-12: [AppBase] <> INFO  Starting   policy-manager [12] ...
May 20 13:43:14 localhost app-12: [AppBase] <> INFO  Started    policy-manager [12] ...
May 20 13:45:13 localhost app-12: [AppBase] <> INFO  Stopping   policy-manager [12] ...
May 20 13:45:13 localhost app-12: [AppBase] <> INFO  Stopped    policy-manager [12] ...
May 21 09:41:28 localhost app-12: [WireGuardVpnApp] <> INFO  Initializing Settings...
May 21 09:41:28 localhost app-12: [WireGuardVpnApp] <> INFO  Creating the default settings...
May 21 09:41:28 localhost app-12: [WireGuardVpnApp] <> WARN  192.168.252.60
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  Stopping WireGuard interface and tunnels
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: wg-quick: `wg0' is not a WireGuard interface
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> ERROR Failed calling WireGuard start script (return code: 1)
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  Starting WireGuard interface and tunnels
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link add wg0 type wireguard
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] wg setconf wg0 /dev/fd/63
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip -4 address add 192.168.64.1 dev wg0
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link set mtu 1500 up dev wg0
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnApp] <> INFO  Loading Settings...
May 21 09:41:30 localhost app-12: [AppBase] <> INFO  Starting   wireguard-vpn [12] ...
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  Starting WireGuard interface and tunnels
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: wg-quick: `wg0' already exists
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> ERROR Failed calling WireGuard start script (return code: 1)
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [AppBase] <> INFO  Started    wireguard-vpn [12] ...
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  Stopping WireGuard interface and tunnels
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link delete dev wg0
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  Starting WireGuard interface and tunnels
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link add wg0 type wireguard
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] wg setconf wg0 /dev/fd/63
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip -4 address add 192.168.64.1 dev wg0
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link set mtu 1500 up dev wg0
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip -4 route add 192.168.64.3/32 dev wg0
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:44:02 localhost app-12: [AppBase] <> INFO  Stopping   wireguard-vpn [12] ...
May 21 09:44:02 localhost app-12: [WireGuardVpnMonitor] <> INFO  WireGuardVpn monitor was interrupted
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  Stopping WireGuard interface and tunnels
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link delete dev wg0
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:44:02 localhost app-12: [AppBase] <> INFO  Stopped    wireguard-vpn [12] ...
May 21 09:44:02 localhost app-12: [AppBase] <> INFO  Destroying wireguard-vpn [12] ...
May 21 09:44:02 localhost app-12: [AppBase] <> INFO  Destroyed  wireguard-vpn [12] ...
Aug  6 09:57:56 localhost app-12: [ReportsApp] <> INFO  Loading Settings...
Aug  6 09:57:56 localhost app-12: [ReportsManagerImpl] <> INFO  Creating Schema: 
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE UNIQUE INDEX http_query_events_2020_08_07_event_id_unique_idx ON reports.http_query_events_2020_08_07(event_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX http_query_events_2020_08_07_session_id_idx ON reports.http_query_events_2020_08_07(session_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX http_query_events_2020_08_07_policy_id_idx ON reports.http_query_events_2020_08_07(policy_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.smtp_tarpit_events_2020_08_06 (CHECK (time_stamp >= '2020-08-06 00:00:00.00' AND time_stamp < '2020-08-07 00:00:00.00')) INHERITS (reports.smtp_tarpit_events)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX smtp_tarpit_events_2020_08_06_time_stamp_idx ON reports.smtp_tarpit_events_2020_08_06(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE UNIQUE INDEX smtp_tarpit_events_2020_08_06_event_id_unique_idx ON reports.smtp_tarpit_events_2020_08_06(event_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.smtp_tarpit_events_2020_08_07 (CHECK (time_stamp >= '2020-08-07 00:00:00.00' AND time_stamp < '2020-08-08 00:00:00.00')) INHERITS (reports.smtp_tarpit_events)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX smtp_tarpit_events_2020_08_07_time_stamp_idx ON reports.smtp_tarpit_events_2020_08_07(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE UNIQUE INDEX smtp_tarpit_events_2020_08_07_event_id_unique_idx ON reports.smtp_tarpit_events_2020_08_07(event_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.openvpn_stats_2020_08_06 (CHECK (time_stamp >= '2020-08-06 00:00:00.00' AND time_stamp < '2020-08-07 00:00:00.00')) INHERITS (reports.openvpn_stats)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX openvpn_stats_2020_08_06_time_stamp_idx ON reports.openvpn_stats_2020_08_06(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE UNIQUE INDEX openvpn_stats_2020_08_06_event_id_unique_idx ON reports.openvpn_stats_2020_08_06(event_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.openvpn_stats_2020_08_07 (CHECK (time_stamp >= '2020-08-07 00:00:00.00' AND time_stamp < '2020-08-08 00:00:00.00')) INHERITS (reports.openvpn_stats)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX openvpn_stats_2020_08_07_time_stamp_idx ON reports.openvpn_stats_2020_08_07(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE UNIQUE INDEX openvpn_stats_2020_08_07_event_id_unique_idx ON reports.openvpn_stats_2020_08_07(event_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.openvpn_events_2020_08_06 (CHECK (time_stamp >= '2020-08-06 00:00:00.00' AND time_stamp < '2020-08-07 00:00:00.00')) INHERITS (reports.openvpn_events)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX openvpn_events_2020_08_06_time_stamp_idx ON reports.openvpn_events_2020_08_06(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.openvpn_events_2020_08_07 (CHECK (time_stamp >= '2020-08-07 00:00:00.00' AND time_stamp < '2020-08-08 00:00:00.00')) INHERITS (reports.openvpn_events)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX openvpn_events_2020_08_07_time_stamp_idx ON reports.openvpn_events_2020_08_07(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.intrusion_prevention_events_2020_08_06 (CHECK (time_stamp >= '2020-08-06 00:00:00.00' AND time_stamp < '2020-08-07 00:00:00.00')) INHERITS (reports.intrusion_prevention_events)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX intrusion_prevention_events_2020_08_06_time_stamp_idx ON reports.intrusion_prevention_events_2020_08_06(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.intrusion_prevention_events_2020_08_07 (CHECK (time_stamp >= '2020-08-07 00:00:00.00' AND time_stamp < '2020-08-08 00:00:00.00')) INHERITS (reports.intrusion_prevention_events)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX intrusion_prevention_events_2020_08_07_time_stamp_idx ON reports.intrusion_prevention_events_2020_08_07(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.web_cache_stats_2020_08_06 (CHECK (time_stamp >= '2020-08-06 00:00:00.00' AND time_stamp < '2020-08-07 00:00:00.00')) INHERITS (reports.web_cache_stats)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX web_cache_stats_2020_08_06_time_stamp_idx ON reports.web_cache_stats_2020_08_06(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE UNIQUE INDEX web_cache_stats_2020_08_06_event_id_unique_idx ON reports.web_cache_stats_2020_08_06(event_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.web_cache_stats_2020_08_07 (CHECK (time_stamp >= '2020-08-07 00:00:00.00' AND time_stamp < '2020-08-08 00:00:00.00')) INHERITS (reports.web_cache_stats)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX web_cache_stats_2020_08_07_time_stamp_idx ON reports.web_cache_stats_2020_08_07(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE UNIQUE INDEX web_cache_stats_2020_08_07_event_id_unique_idx ON reports.web_cache_stats_2020_08_07(event_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.ftp_events_2020_08_06 (CHECK (time_stamp >= '2020-08-06 00:00:00.00' AND time_stamp < '2020-08-07 00:00:00.00')) INHERITS (reports.ftp_events)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_06_time_stamp_idx ON reports.ftp_events_2020_08_06(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE UNIQUE INDEX ftp_events_2020_08_06_request_id_unique_idx ON reports.ftp_events_2020_08_06(request_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE UNIQUE INDEX ftp_events_2020_08_06_event_id_unique_idx ON reports.ftp_events_2020_08_06(event_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_06_policy_id_idx ON reports.ftp_events_2020_08_06(policy_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_06_session_id_idx ON reports.ftp_events_2020_08_06(session_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_06_hostname_idx ON reports.ftp_events_2020_08_06(hostname)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_06_username_idx ON reports.ftp_events_2020_08_06(username)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_06_c_client_addr_idx ON reports.ftp_events_2020_08_06(c_client_addr)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_06_s_server_addr_idx ON reports.ftp_events_2020_08_06(s_server_addr)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_06_virus_blocker_clean_idx ON reports.ftp_events_2020_08_06(virus_blocker_clean)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_06_virus_blocker_lite_clean_idx ON reports.ftp_events_2020_08_06(virus_blocker_lite_clean)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.ftp_events_2020_08_07 (CHECK (time_stamp >= '2020-08-07 00:00:00.00' AND time_stamp < '2020-08-08 00:00:00.00')) INHERITS (reports.ftp_events)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_07_time_stamp_idx ON reports.ftp_events_2020_08_07(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE UNIQUE INDEX ftp_events_2020_08_07_request_id_unique_idx ON reports.ftp_events_2020_08_07(request_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE UNIQUE INDEX ftp_events_2020_08_07_event_id_unique_idx ON reports.ftp_events_2020_08_07(event_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_07_policy_id_idx ON reports.ftp_events_2020_08_07(policy_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_07_session_id_idx ON reports.ftp_events_2020_08_07(session_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_07_hostname_idx ON reports.ftp_events_2020_08_07(hostname)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_07_username_idx ON reports.ftp_events_2020_08_07(username)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_07_c_client_addr_idx ON reports.ftp_events_2020_08_07(c_client_addr)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_07_s_server_addr_idx ON reports.ftp_events_2020_08_07(s_server_addr)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_07_virus_blocker_clean_idx ON reports.ftp_events_2020_08_07(virus_blocker_clean)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX ftp_events_2020_08_07_virus_blocker_lite_clean_idx ON reports.ftp_events_2020_08_07(virus_blocker_lite_clean)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.directory_connector_login_events_2020_08_06 (CHECK (time_stamp >= '2020-08-06 00:00:00.00' AND time_stamp < '2020-08-07 00:00:00.00')) INHERITS (reports.directory_connector_login_events)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX directory_connector_login_events_2020_08_06_time_stamp_idx ON reports.directory_connector_login_events_2020_08_06(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.directory_connector_login_events_2020_08_07 (CHECK (time_stamp >= '2020-08-07 00:00:00.00' AND time_stamp < '2020-08-08 00:00:00.00')) INHERITS (reports.directory_connector_login_events)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX directory_connector_login_events_2020_08_07_time_stamp_idx ON reports.directory_connector_login_events_2020_08_07(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.mail_msgs_2020_08_06 (CHECK (time_stamp >= '2020-08-06 00:00:00.00' AND time_stamp < '2020-08-07 00:00:00.00')) INHERITS (reports.mail_msgs)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_msgs_2020_08_06_time_stamp_idx ON reports.mail_msgs_2020_08_06(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE UNIQUE INDEX mail_msgs_2020_08_06_msg_id_unique_idx ON reports.mail_msgs_2020_08_06(msg_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_msgs_2020_08_06_policy_id_idx ON reports.mail_msgs_2020_08_06(policy_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.mail_msgs_2020_08_07 (CHECK (time_stamp >= '2020-08-07 00:00:00.00' AND time_stamp < '2020-08-08 00:00:00.00')) INHERITS (reports.mail_msgs)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_msgs_2020_08_07_time_stamp_idx ON reports.mail_msgs_2020_08_07(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE UNIQUE INDEX mail_msgs_2020_08_07_msg_id_unique_idx ON reports.mail_msgs_2020_08_07(msg_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_msgs_2020_08_07_policy_id_idx ON reports.mail_msgs_2020_08_07(policy_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.mail_addrs_2020_08_06 (CHECK (time_stamp >= '2020-08-06 00:00:00.00' AND time_stamp < '2020-08-07 00:00:00.00')) INHERITS (reports.mail_addrs)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_06_time_stamp_idx ON reports.mail_addrs_2020_08_06(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE UNIQUE INDEX mail_addrs_2020_08_06_event_id_unique_idx ON reports.mail_addrs_2020_08_06(event_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_06_policy_id_idx ON reports.mail_addrs_2020_08_06(policy_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_06_session_id_idx ON reports.mail_addrs_2020_08_06(session_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_06_hostname_idx ON reports.mail_addrs_2020_08_06(hostname)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_06_username_idx ON reports.mail_addrs_2020_08_06(username)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_06_c_client_addr_idx ON reports.mail_addrs_2020_08_06(c_client_addr)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_06_s_server_addr_idx ON reports.mail_addrs_2020_08_06(s_server_addr)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_06_addr_idx ON reports.mail_addrs_2020_08_06(addr)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_06_addr_kind_idx ON reports.mail_addrs_2020_08_06(addr_kind)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_06_virus_blocker_lite_clean_idx ON reports.mail_addrs_2020_08_06(virus_blocker_lite_clean)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_06_virus_blocker_clean_idx ON reports.mail_addrs_2020_08_06(virus_blocker_clean)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_06_spam_blocker_lite_is_spam_idx ON reports.mail_addrs_2020_08_06(spam_blocker_lite_is_spam)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_06_spam_blocker_is_spam_idx ON reports.mail_addrs_2020_08_06(spam_blocker_is_spam)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_06_phish_blocker_is_spam_idx ON reports.mail_addrs_2020_08_06(phish_blocker_is_spam)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.mail_addrs_2020_08_07 (CHECK (time_stamp >= '2020-08-07 00:00:00.00' AND time_stamp < '2020-08-08 00:00:00.00')) INHERITS (reports.mail_addrs)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_07_time_stamp_idx ON reports.mail_addrs_2020_08_07(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE UNIQUE INDEX mail_addrs_2020_08_07_event_id_unique_idx ON reports.mail_addrs_2020_08_07(event_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_07_policy_id_idx ON reports.mail_addrs_2020_08_07(policy_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_07_session_id_idx ON reports.mail_addrs_2020_08_07(session_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_07_hostname_idx ON reports.mail_addrs_2020_08_07(hostname)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_07_username_idx ON reports.mail_addrs_2020_08_07(username)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_07_c_client_addr_idx ON reports.mail_addrs_2020_08_07(c_client_addr)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_07_s_server_addr_idx ON reports.mail_addrs_2020_08_07(s_server_addr)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_07_addr_idx ON reports.mail_addrs_2020_08_07(addr)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_07_addr_kind_idx ON reports.mail_addrs_2020_08_07(addr_kind)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_07_virus_blocker_lite_clean_idx ON reports.mail_addrs_2020_08_07(virus_blocker_lite_clean)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_07_virus_blocker_clean_idx ON reports.mail_addrs_2020_08_07(virus_blocker_clean)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_07_spam_blocker_lite_is_spam_idx ON reports.mail_addrs_2020_08_07(spam_blocker_lite_is_spam)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_07_spam_blocker_is_spam_idx ON reports.mail_addrs_2020_08_07(spam_blocker_is_spam)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX mail_addrs_2020_08_07_phish_blocker_is_spam_idx ON reports.mail_addrs_2020_08_07(phish_blocker_is_spam)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.configuration_backup_events_2020_08_06 (CHECK (time_stamp >= '2020-08-06 00:00:00.00' AND time_stamp < '2020-08-07 00:00:00.00')) INHERITS (reports.configuration_backup_events)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX configuration_backup_events_2020_08_06_time_stamp_idx ON reports.configuration_backup_events_2020_08_06(time_stamp)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE UNIQUE INDEX configuration_backup_events_2020_08_06_event_id_unique_idx ON reports.configuration_backup_events_2020_08_06(event_id)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE  TABLE reports.configuration_backup_events_2020_08_07 (CHECK (time_stamp >= '2020-08-07 00:00:00.00' AND time_stamp < '2020-08-08 00:00:00.00')) INHERITS (reports.configuration_backup_events)
Aug  6 09:58:03 localhost app-12: [ReportsApp] <> INFO  Tables: CREATE INDEX configuration_backup_events_2020_08_07_time_stamp_idx ON reports.configuration_backup_events_2020_08_07(time_stamp)
